"100264","39.40464","-8.48898","39.40464, -8.48898","TRUE","FALSE","6298"
"100265","38.85383","-8.70496","38.85383, -8.70496","TRUE","FALSE","6300"
"100266","39.00836","-8.80881","39.00836, -8.80881","TRUE","FALSE","6308"
"100267","39.38805","-8.36785","39.38805, -8.36785","TRUE","FALSE","6315"
"100268","38.39561","-8.20632","38.39561, -8.20632","TRUE","FALSE","6332"
"100269","38.975","-8.89059","38.975, -8.89059","TRUE","FALSE","6339"
"100270","39.02236","-8.77477","39.02236, -8.77477","TRUE","FALSE","6344"
"100271","39.41696","-8.31776","39.41696, -8.31776","TRUE","FALSE","6411"
"100273","39.29596","-8.56296","39.29596, -8.56296","FALSE","FALSE","6411"
"100274","39.22148","-8.41411","39.22148, -8.41411","TRUE","FALSE","6468"
"100275","39.31049","-8.72318","39.31049, -8.72318","TRUE","FALSE","6536"
"100276","38.5134","-7.62221","38.5134, -7.62221","TRUE","FALSE","6555"
"100277","39.18684","-8.80792","39.18684, -8.80792","TRUE","FALSE","6558"
"100278","39.47957","-8.18965","39.47957, -8.18965","TRUE","FALSE","6561"
"100279","39.59789","-8.35766","39.59789, -8.35766","TRUE","FALSE","6572"
"100280","39.04858","-8.74393","39.04858, -8.74393","TRUE","FALSE","6575"
"100281","39.31437","-8.6185","39.31437, -8.6185","TRUE","FALSE","6576"
"100282","39.04141","-8.70963","39.04141, -8.70963","TRUE","FALSE","6586"
"100283","39.30367","-8.59563","39.30367, -8.59563","TRUE","FALSE","6599"
"100284","39.23639","-8.88088","39.23639, -8.88088","TRUE","FALSE","6604"
"100285","38.93933","-8.80573","38.93933, -8.80573","TRUE","FALSE","6605"
"100286","39.0064","-8.75982","39.0064, -8.75982","TRUE","FALSE","6606"
"100287","39.47648","-8.22587","39.47648, -8.22587","TRUE","FALSE","6607"
"100288","38.97103","-7.48758","38.97103, -7.48758","TRUE","FALSE","6616"
"100289","38.97151","-7.49043","38.97151, -7.49043","TRUE","FALSE","6617"
"100290","38.94668","-8.15948","38.94668, -8.15948","TRUE","FALSE","6626"
"100291","39.23781","-8.40425","39.23781, -8.40425","TRUE","FALSE","6628"
"100293","39.38217","-8.48707","39.38217, -8.48707","TRUE","FALSE","6629"
"100294","38.87788","-8.54443","38.87788, -8.54443","TRUE","FALSE","6632"
"100296","38.91028","-8.5262","38.91028, -8.5262","FALSE","FALSE","6632"
"100297","39.00314","-8.76626","39.00314, -8.76626","TRUE","FALSE","6639"
"100298","38.93355","-8.63339","38.93355, -8.63339","TRUE","FALSE","6649"
"100299","38.75245","-8.58296","38.75245, -8.58296","FALSE","FALSE","6649"
"100300","39.48182","-8.27994","39.48182, -8.27994","TRUE","FALSE","6656"
"100301","39.1419","-8.813","39.1419, -8.813","TRUE","FALSE","6680"
"100302","38.19722","-7.85516","38.19722, -7.85516","TRUE","FALSE","6685"
"100303","39.20054","-8.67806","39.20054, -8.67806","TRUE","FALSE","6699"
"100305","38.95529","-8.07361","38.95529, -8.07361","TRUE","FALSE","6709"
"100306","38.91932","-8.36747","38.91932, -8.36747","FALSE","FALSE","6709"
"100307","38.90197","-8.93332","38.90197, -8.93332","TRUE","FALSE","6720"
