"6037","ALMEIRIM","2080 ALMEIRIM"
"6038","FAZENDAS DE ALMEIRIM","2080-540 FAZENDAS DE ALMEIRIM"
"6039","SECORIO","2000 SANTAREM"
"6040","LISBOA","1900-182 LISBOA"
"6041","CURVACEIROS","2300 TOMAR"
"6042","ALMEIRIM","2080 ALMEIRIM"
"6043","AMADORA","2700-690 AMADORA"
"6044","ALMEIRIM","2080 ALMEIRIM"
"6045","FRADE DE CIMA","2090 ALPIARCA"
"6046","MARIANOS","2080 ALMEIRIM"
"6047","SANTAREM","2000 SANTAREM"
"6048","ALMEIRIM","2080 ALMEIRIM"
"6049","SANTAREM","2005-517 SANTAREM"
"6050","ALMEIRIM","2080-114 ALMEIRIM"
"6051","VERDELHO","2000-345 ACHETE"
"6052","MIRA D'AIRE","2485  MIRA D'AIRE"
"6053","ALMEIRIM","2080 ALMEIRIM"
"6054","SANTAREM","2005-288 SANTAREM"
"6055","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"6056","CARVALHAL","2230-862 CARVALHAL - ABT"
"6057","BENFICA DO RIBATEJO","2080-335 BENFICA DO RIBATEJO"
"6058","SALVATERRA DE MAGOS","2120 SALVATERRA DE MAGOS"
"6059","VALE DE FIGUEIRA","2000 SANTAREM"
"6060","ALMEIRIM","2080 ALMEIRIM"
"6061","-","2070-719 VALE DA PEDRA"
"6062","CHAMUSCA","2140-055 CHAMUSCA"
"6063","VALE DO CARVAO","2350-599 TORRES NOVAS"
"6064","FOROS DE SALVATERRA","2120-209 FOROS DE SALVATERRA"
"6065","FAZENDAS DE ALMEIRIM","2080 FAZENDAS DE ALMEIRIM"
"6066","ALMEIRIM","2080 ALMEIRIM"
"6067","LISBOA","1150-056 LISBOA"
"6068","FOROS DE SALVTERRA","2120-188 FOROS DE SALVATERRA"
"6069","-","2151-004 AZINHAGA GOLEGA"
"6070","ALMEIRIM","2080 ALMEIRIM"
"6071","MENDOVIA","ESPANHA"
"6072","SANTAREM","2000-478 SANTAREM"
"6073","APT 87","7170-999 REDONDO"
"6074","ALMEIRIM","2080 ALMEIRIM"
"6075","PACO DOS NEGROS","2080 ALMEIRIM"
"6076","AZERVEIRA","2100 CORUCHE"
"6077","FAZENDAS DE ALMEIRM","2080 ALMEIRIM"
"6078","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"6079","VARZEA DE AGUA","2100 CORUCHE"
"6080","ALMEIRIM","2080-082 ALMEIRIM"
"6081","SARDOAL","2230 SARDOAL"
"6082","ALMEIRIM","2080-147 ALMEIRIM"
"6083","VARZEA","2000 SANTAREM"
"6084","GLORIA DO RIBATEJO","2125 MARINHAIS"
"6085","ALMEIRIM","2080 ALMEIRIM"
"6086","E.C.BONFIM","2901 - 877 SETUBAL"
"6087","CASALINHO","2090 ALPIARCA"
"6088","PORTELA","2000 SANTAREM"
"6089","COMEIRAS DE CIMA","2000 SANTAREM"
"6090","ALMEIRIM","2080 ALMEIRIM"
"6091","VIANA DO ALENTEJO","7090-223 VIANA DO ALENTEJO"
"6092","ALMEIRIM","2080 ALMEIRIM"
"6093","TORRES NOVAS","APARTADO 171 2350-536 TORRES NOVAS"
"6094","MONTE NOVO ALCARIA","7630-908 SAO TEOTONIO"
"6095","FAZENDAS DE ALMEIRIM","2080 FAZENDAS DE ALMEIRIM"
"6096","BRANDOA","BRANDOA"
"6097","2565-600 OUTEIRO DA CABECA","TORRES VEDRAS"
"6098","ALMEIRIM","2080 ALMEIRIM"
"6099","PORTO","4050 PORTO"
"6100","ALMEIRIM","2080 ALMEIRIM"
"6101","FAZENDAS DE ALMEIRIM","2080-526 FAZENDAS DE ALMEIRM"
"6102","ESTREMOZ","7100-147 ESTREMOZ"
"6103","FOROS DE SALVATERRA","2120-180 FOROS DE SALVATERRA"
"6104","GLORIA DO RIBATEJO","2125 MARINHAIS"
"6105","-","3250 CABACOS"
"6106","-","1400 LISBOA"
"6107","PORTELA DAS PADEIRAS","2005-455 SANTAREM"
"6108","OLHO MARINHO","2510-582 OLHO MARINHO"
"6109","-","2080 ALMEIRIM"
"6110","ALMEIRIM","2080 ALMEIRIM"
"6111","FRADE DE BAIXO","2090 ALPIARCA"
"6112","N. 324","2870-219 MONTIJO"
"6113","SANTAREM","2000 SANTAREM"
"6114","CASAIS DAS COMEIRAS","2050-191 AVEIRAS DE CIMA"
"6115","AZINHAGA","2150-067 AZINHAGA"
"6116","ALPIARCA","2090-052 ALPIARCA"
"6117","CARTAXO","2070-000 CARTAXO"
"6118","ALMEIRIM","2081-901 ALMEIRIM"
"6119","AZOIA DE BAIXO","2005-009 AZOIA DE BAIXO"
"6120","FAZENDAS DE ALMEIRIM","2080 FAZENDAS DE ALMEIRIM"
"6121","-","2005 SANTAREM"
"6122","VILA CHA DE OURIQUE","2070-671 CARTAXO"
"6123","RIACHOS","2350 RIACHOS"
"6124","-","2140-098 CAHMUSCA"
"6125","SANTAREM","2000 SANTAREM"
"6126","ALMEIRIM","2080-069 ALMEIRIM"
"6127","VALE LOBO- MUGE","2125-317 MUGE"
"6128","FRADE DE BAIXO","2090 ALPIARCA"
"6129","ALPIARCA","2090 ALPIARCA"
"6130","ALPIARCA","2090-242 ALPIARCA"
"6131","PACOS NEGROS","2080-640 PACOS NEGROS"
"6132","ALPIARCA","2090-091 ALPIARCA"
"6133","CASAL DO BICHO","2500-873 ST. CATARINA CLD"
"6134","SALVATERRA DE MAGOS","2120-031 SALVATERRA DE MAGOS"
"6135","ALCANHOES","2000 ALCANHOES"
"6136","POVOA DE SANTAREM","2000-531 POVOA DE SANTAREM"
"6137","ALPIARCA","2090-115 ALPIARCA"
"6138","FOROS DE BENFICA","2080-400 FOROS DE BENFICA"
"6139","CHAMUSCA","2140 CHAMUSCA"
"6140","ALMEIRIM","2080-085 ALMEIRIM"
"6141","ALMADA","2800-709  ALMADA"
"6142","FOROS DE SALVATERRA","2120-216 SALVATERRA DE MAGOS"
"6143","ZONA INDUSTRIAL, LOTE 7","2150-266 GOLEGA"
"6144","CORTICOIS","2080-391 BENFICA DO RIBATEJO"
"6145","BENAVENTE","2130-171 BENAVENTE"
"6146","VILA CHA DE OURIQUE","2070 VILA CHA DE OURIQUE"
"6147","POVOA DE SANTAREM","2000-533 POVOA DE SANTAREM"
"6148","VALE DE FIGUEIRA","2000-733 VALE DE FIGUEIRE"
"6149","ENTRONCAMENTO","2330-519 ENTRONCAMENTO"
"6150","ALTO  DO PEDRAO","2070-229 CARTAXO"
"6151","ALMEIRIM","2080-116 ALMEIRIM"
"6152","RANHA DE BAIXO","3100-362 POMBAL"
"6153","VILA CHA DE OURIQUE","2070 VILA CHA DE OURIQUE"
"6154","-","6060-261 LADOEIRO"
"6155","ALCANHOES","2000 ALCANHOES"
"6156","SAO VICENTE DE PAUL","2000-699 SANTAREM"
"6157","BENAVENTE","2130-038"
"6158","BENFICA DO RIBATEJO","2080 BENFICA DO RIBATEJO"
"6159","ALMEIRIM","2080-109 ALMEIRIM"
"6160","ALCADARIA","2000-323 ACHETE"
"6161","CASAL FIDALGO - PORTO DE MUGE","2070-503 VALADA"
"6162","FAZENDAS DE ALMEIRIM","2080-564 FAZENDAS DE ALMEIRIM"
"6163","FAZENDAS DE ALMEIRIM","2080-516 FAZENDAS DE ALMEIRIM"
"6164","2985-275 PEGOES","-"
"6165","CASAIS PENEDOS","2070-367 PONTEVEL"
"6166","FAZENDAS DE ALMEIRIM","-"
"6167","-","2000-200 SANTAREM"
"6168","FOROS DE BENFICA","2080 FOROS DE BENFICA"
"6169","-","2125 121 MARINHAIS"
"6170","AZERVEIRA","2100 CORUCHE"
"6171","VILA CHA DE OURIQUE","2070-648 CARTAXO"
"6172","-","2080-545 FAZENDAS DE ALMEIRIM"
"6173","MONTARGIL","7425-119 MONTARGIL"
"6174","S. DOMINGUES","SANTAREM"
"6175","-","7050-103 MONTEMOR-O-NOVO"
"6176","AZINHEIRA","2040-068 RIO MAIOR"
"6177","-","2140-118 CHAMUSCA"
"6178","ALMEIRIM","2080 ALMEIRIM"
"6179","ABITUREIRAS","SANTAREM"
"6180","SANTO ESTEVAO","2130-503 BENAVENTE"
"6181","S.PEDRO","2000 SANTAREM"
"6182","ALPIARCA","2090-095 ALPIARCA"
"6183","MARINHAIS","-"
"6184","ROMEIRA - SANTAREM","-"
"6185","-","2100-134 CORUCHE"
"6186","-","2080-111 ALMEIRIM"
"6187","CORUCHE","2100 CORUCHE"
"6188","VIDAIS","2500-737 CALDAS DA RAINHA"
"6189","ALMEIRIM","2080-001 ALMEIRIM"
"6190","OUTEIRO PEQUENO","2350-028 ASSENTIS-TORRES NOVAS"
"6191","FAZENDAS DE ALMEIRIM","2080 - 602 FAZENDAS DE ALMEIRIM"
"6192","APARTADO 66","7631-908 SAO TEOTONIO"
"6193","APARTADO 23","7630-908 SAO TEOTONIO"
"6194","FETEIRA - ALMEIRIM","2080 ALMEIRIM"
"6195","SALVATERRA DE MAGOS","2120 SALVATERRA DE MAGOS"
"6196","-","7480-228 BENAVILA AVIS"
"6197","PACO DOS NEGROS","2080-640 PACO DOS NEGROS"
"6198","POVOA DA ISENTA","2005-085 SANTAREM"
"6199","PARREIRA","2140-515 CHAMUSCA"
"6200","BL. C - 3. Dto.-ALMEIRIM","2080 ALMEIRIM"
"6201","ALPIARCA","2090-242 ALPIARCA"
"6202","ALMEIRIM","2080 ALMEIRIM"
"6203","GOLEGA","2150 GOLEGA"
"6204","VILA DAS AVES","4795-009 VILA DAS AVES"
"6205","ALCANHOES","-"
"6206","FRADE DE CIMA","-"
"6207","POVOA DE SANTAREM","2000-531 POVOA DE SANTAREM"
"6208","COMEIRAS DE BAIXO","2000-694 SAO VICENTE DO PAUL"
"6209","ACHETE","2000 VERDELHO"
"6210","ALPIARCA","2090 ALPIARCA"
"6211","VERDELHO","-"
"6213","ABRANTES","2200-205 ABRANTES"
"6214","ALMEIRIM","2080-082 ALMEIRIM"
"6215","ALPIARCA","2090-138 ALPIARCA"
"6216","SOBRAL","2000 S. VICENTE DO PAUL"
"6217","CHAMUSCA","2140-080 CHAMUSCA"
"6218","FAZENDAS DE ALMEIRIM","2080-549 FAZENDAS DE ALMEIRIM"
"6219","ALCANHOES","2000-361 SANTAREM"
"6220","ALPIARCA","-"
"6221","ALPIARCA","2090 ALPIARCA"
"6222","-","2120-000 BENAVENTE"
"6223","-","1070-192 LISBOA"
"6224","FRADE DE BAIXO","2090 ALPIARCA"
"6225","CARATAO","6120-702 MACAO"
"6226","ALMEIRIM","2080 ALMEIRIM"
"6227","BENGUELA","REPUBLICA DE ANGOLA"
"6228","FRADE DE CIMA","2090-217 ALPIARCA"
"6229","NIZA","6050 NIZA"
"6230","CARREGUEIRA","-"
"6231","PACOS NEGROS","2080 ALMEIRIM"
"6232","-","2000-494 PERNES"
"6233","CASEVEL","2000-451 SANTAREM"
"6234","VARZEA","2005-020 VARZEA - STR"
"6235","FAZENDAS DE ALMEIRIM","2080 FAZENDAS DE ALMEIRIM"
"6236","ALTER DO CHAO","7440-022 ALTER DO CHAO"
"6237","SANTAREM","2005-107 ALMOSTER"
"6238","ALMEIRIM","2080-094 ALMEIRIM"
"6239","FOROS DE SALVATERRA MAGOS","2120-196 FOROS DE SALVATERRA"
"6240","CORUCHE","2100-623 ERRA"
"6241","ALMEIRIM","2080-221 ALMEIRIM"
"6242","OTA","2580-243 OTA"
"6243","EDIF.BOMFIN 1.300 ESQ 1.A FRENTE","2140-133 CHAMUSCA"
"6244","LOPES, LT G - 17","2080-588 FAZENDAS DE ALMEIRIM"
"6245","BISCAINHO","2100-651 BISCAINHO"
"6246","FORROS DE ALMADA","2130-147 SANTO ESTEVAO BENAVENTE"
"6247","ALPIARCA","2090-106 ALPIARCA"
"6248","FOROS DE SALVATERRA","2120-192 FOROS DE SALVATERRA"
"6249","-","2140 CHAMUSCA"
"6250","GANCARIA","2025-601 GANCARIA"
"6251","ALCOROCHEL","2350 TORRES NOVAS"
"6252","ALMEIRIM","2080-620 ALMEIRIM"
"6253","FOROS DE SALVATERRA","2120 SALVATERRA DE MAGOS"
"6254","SANTAREM","2000-472 SANTAREM"
"6255","CASTELO BRANCO","6000-278 CASTELO BRANCO"
"6256","CORTICOIS","2080 BENFICA DO RIBATEJO"
"6257","SERPA","7830 SERPA"
"6258","ALMEIRIM","2080 ALMEIRIM"
"6259","COUCO","2100 CORUCGE"
"6260","GOLEGA","2150-197 GOLEGA"
"6261","PEGO","2205-306 PEGO"
"6262","SARDOAL","2230-103 SARDOAL"
"6263","POMBALINHO","2150 POMBALINHO"
"6264","CORTICOIS","2080-385 BENFICA DO RIBATEJO"
"6265","VALE DE FIGUEIRA","2000-016 VALE DE FIGUEIRA"
"6266","ALPIARCA","2090-242 ALPIARCA"
"6267","BORRECO","2350-211 PARCEIROS DA IGREJA"
"6268","ALPIARCA","2090-222 ALPIARCA"
"6269","MARINHAIS","2125-142 MARINHAIS"
"6270","FOROS DE SALVATERRA","2120-230 FOROS DE SALVATERRRA"
"6271","ALTO DO BEXIGA","2005-343 SANTAREM"
"6272","ALPIARCA","2090 ALPIARCA"
"6273","-","2100-042 CORUCHE"
"6274","LAMAROSA","2100-405 LAMAROSA CORUCHE"
"6275","SECORIO","2005-094 SECORIO"
"6276","ALPIARCA","2090-105 ALPIARCA"
"6277","SAMORA CORREIA","2135 SAMORA CORREIA"
"6278","COUCO","2100 COUCO"
"6279","BENGUELA","ANGOLA"
"6280","ALPIARCA","2090-135 ALPIARCA"
"6281","APARTADO 19","2350-449 TORRES NOVAS"
"6282","PEROFILHO","2055-008 VARZEA-SANTAREM"
"6283","CORROIOS","2855-591 CORROIOS"
"6284","ALPIARCA","2090-106 ALPIARCA"
"6285","CORTICOIS","2080-234 BENFICA DO RIBATEJO"
"6286","-","2150-021 AZINHAGA"
"6287","ESMARIA","2425-625 MONTE REDONDO - LRA"
"6288","BISCAINHO","2100-651 BISCAINHO"
"6289","ALMEIRIM","2080-122 ALMEIRIM"
"6290","CHAMUSCA","2140-098 CHAMUSCA"
"6291","-","2150-130 GOLEGA"
"6292","FAZENDAS DE ALMEIRIM","2080-592 FAZENDAS DE ALMEIRIM"
"6293","POMBALINHO","2150-086 POMBALINHO"
"6294","CARTAXO","2070-099 CARTAXO"
"6295","ABITUREIRAS","2005-109 SANTAREM"
"6296","VALE DE FIGUEIRA","2000-736 VALE DE FIGUEIRA"
"6297","SANTAREM","2000 SANTAREM"
"6298","-","2150-193 GOLEGA"
"6299","-","2100-169 CORUCHE"
"6300","ST. ESTENVAO","2130-525 ST. ESTENVAO"
"6301","POCEIRAO","2965-241 POCEIRAO"
"6302","-","2090-124 ALPIARCA"
"6303","S.MAMEDE DE CORONADO","4745-500 TROFA"
"6304","-","2100 CORUCHE"
"6305","FEIXE","2100-625 ERRA - CORUCHE"
"6306","CHAMUSCA","2140-108 CHAMUSCA"
"6307","FOROS DE SALVATERRA","2120-216 FOROS DE SALVATERRA"
"6308","FOROS DE SALVATERRA","2120-179-FOROS DE SALVATERRA"
"6309","CORREIAS","2140-172 RIO MAIOR"
"6310","REGUENGO DE VALADA","2070 CARTAXO"
"6311","REGUENGO DE VALADA","2070 CARTAXO"
"6312","LAMAROSA","2100-407 LAMAROSA"
"6313","PONTE D'ASSECA","2000-471 SANTAREM"
"6314","AZAMBUJA","2050 AZAMBUJA"
"6315","CARREGUEIRA","2140-671 CHAMUSCA"
"6316","ALPIARCA","2080 ALPIARCA"
"6317","ALMEIRIM","2080 ALMEIRIM"
"6318","FOROS DO FRAZAO","2100 CORUCHE"
"6319","ARRUDA DOS PIZOES","2040 RIO MAIOR"
"6320","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"6321","TORRES NOVAS","2350 TORRES NOVAS"
"6322","LISBOA","1150-236-LISBOA"
"6323","MANGUALDE","3530 MANGUALDE"
"6324","-","2080 ALMEIRIM"
"6325","CANEIRAS","2000-476 SANTAREM"
"6326","ALMEIRIM","2080 ALMEIRIM"
"6327","VILGATEIRA","2000 SANTAREM"
"6328","FOROS DE SALVATERRA","2120-217 FOROS DE SALVATERRA"
"6329","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"6330","GOLEGA","2150-107 GOLEGA"
"6331","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"6332","-","-"
"6334","CANICEIRA","2140-431 VALE DE CAVALOS"
"6335","SANTAREM","2000 SANTAREM"
"6336","-","2080-110 ALMEIRIM"
"6337","ALMEIRIM","2080-114 ALMEIRIM"
"6338","AZERVEIRA","CORUCHE"
"6339","AZAMBUJA","2050 AZAMBUJA"
"6340","V.CHA DE OURIQUE","2070 CARTAXO"
"6341","-","-"
"6343","SANTAREM","2000 SANTAREM"
"6344","SALVATERRA DE MAGOS","2120-070 SALVATERRA DE MAGOS"
"6345","-","2040-535 MALAQUEIJO"
"6346","ST. EULALIA","7350 ELVAS"
"6347","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"6348","FONTAINHAS","2005-311 FONTAINHAS"
"6349","ALMEIRIM","2080 ALMEIRIM"
"6352","BARREIRO","2830 BARREIRO"
"6354","SANTAREM","2000 SANTAREM"
"6355","PACOS NEGROS","2080 ALMEIRIM"
"6356","-","3045-423 RIBEIRA DE FRADES"
"6357","FOROS DE SALVATERRA","2120 SALVATERRA DE MAGOS"
"6358","FRADE DE CIMA","2090 ALPIARCA"
"6359","PACO DOS NEGROS","2080 ALMEIRIM"
"6360","ALMEIRIM","2080-088 ALMEIRIM"
"6362","RAPOSA","2080 ALMEIRIM"
"6363","FRADE DE BAIXO","2090 ALPIARCA"
"6364","SANTAREM","2000 SANTAREM"
"6365","-","2005-345 SANTAREM"
"6366","FOROS DE BENFICA","2080-400 BENFICA DO RIBATEJO"
"6367","-","2000-494 PERNES"
"6368","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"6369","ALMEIRIM","2080 ALMEIRIM"
"6370","VALADA DO RIBATEJO","2070-513 VALADA"
"6371","SARDOAL","2230-180 SARDOAL"
"6372","AZERVEIRA","2100 CORUCHE"
"6373","CAIXA N. 33","2600-214 VILA FRANCA DE XIRA"
"6374","ALPIARCA","2090 ALPIARCA"
"6375","ALPIARCA","2090 ALPIARCA"
"6376","-","7200-053B MONTOITO"
"6377","CALDAS DA RAINHA","2500 CALDAS DA RAINHA"
"6378","-","7200-407 REGUENGOS DE MONSARAZ"
"6380","MARIANOS","2080-630 ALMEIRIM"
"6381","GOUXARIA","2090 ALPIARCA"
"6382","ROSMANINHAL","7400-457 PONTE DE SOR"
"6383","ALPIARCA","2090 ALPIARCA"
"6384","CHAMUSCA","2140-098 CHAMUSCA"
"6385","VALE PARAISO","2050 AZAMBUJA"
"6386","ATOUGUIA DA BALEIA","2525-028 ATOUGUIA DA BALEIA"
"6387","ALTO DAS ESTIVEIRAS","2564-908 A DOS CUNHADOS"
"6389","FOROS DE BENFICA","2080 BENFICA DO RIBATEJO"
"6390","PACOS NEGROS","2090 FAZENDAS DE ALMEIRIM"
"6391","GRANHO","2125 MARINHAIS"
"6392","ST. ANDRE","7540 SANTIAGO DO CACEM"
"6393","MARINHAIS","2125 MARINHAIS"
"6394","VARZEA","2000 SANTAREM"
"6395","ALMEIRIM","2080 ALMEIRIM"
"6396","BOA FE","7350 ELVAS"
"6397","ALMEIRIM","2080 ALMEIRIM"
"6398","CORTICOIS","2080-344 BENFICA DO RIBATEJO"
"6399","S.TEOTONIO","7630-908 S.TEOTONIO"
"6400","JARDIM DE CIMA","2000 SANTAREM"
"6401","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"6402","RAPOSA","2080 ALMEIRIM"
"6403","POMBALINHO","2000 SANTAREM"
"6404","APARTADO 250","JARDIA - 2870 MONTIJO"
"6405","ALMEIRIM","2080 ALMEIRIM"
"6406","PARREIRA","2140-523 PARREIRA"
"6407","RAPOSA","2080 RAPOSA"
"6408","POVOA DA ISENTA","2005-085 POVOA DA ISENTA"
"6409","2950-014 RIO FRIO","PALMELA"
"6410","AZOIA DE CIMA","2000 AZOIA DE CIMA"
"6411","ALPIARCA","2090 ALPIARCA"
"6412","ALMEIRIM","2080 ALMEIRIM"
"6413","SANTAREM","2000 SANTAREM"
"6414","ALCANHOES","2000 SANTAREM"
"6415","SAO MIGUEL RIO TORTO","2200 ABRANTES"
"6416","-","2080-030 ALMEIRIM"
"6417","CHOUTO","2140 CAHMUSCA"
"6418","BENFICA DO RIBATEJO","2080 BENFICA DO RIBATEJO"
"6419","MANIQUE DO INTENDENTE","2065 ALCOENTRE"
"6420","ALPIARCA","2090 ALPIARCA"
"6421","TAPADA","2080 ALMEIRIM"
"6422","-","2135-012 SAMORA CORREIA"
"6423","CASAIAS NOVOS-LEDOS","2440-017 BATALHA"
"6424","VIEGAS","2025 ALCANEDE"
"6425","LISBOA","1201-801 LISBOA"
"6426","FREIXE","2100 LAMAROSA - CORUCHE"
"6427","VALEDE SANTAREM","2000 SANTAREM"
"6428","ALVERCA DO RIBATEJO","2615-141 ALVERCA DO RIBATEJO"
"6429","RAPOSA","2080 ALMEIRIM"
"6430","SINTERRA","2025 TREMES"
"6431","PERNES","2000-343 ACHETE"
"6432","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"6433","VALE DE CAVALOS","2140 CHAMUSCA"
"6434","AMIAIS DE BAIXO","2025 AMIAIS DE BAIXO"
"6435","AMIAIS DE BAIXO","2080-624 FAZENDAS DE ALMEIRIM"
"6436","SALVATERRA DE MAGOS","2120 SALVATERRA DE MAGOS"
"6437","-","2100-525 FAJARDA"
"6438","CARTAXO","2070 CARTAXO"
"6439","MONTALVO","2250-228 CONSTANCIA"
"6440","RAPOSA","2080 ALMEIRIM"
"6441","SALVATERRA DE MAGOS","2120-091 SALVATERRA DE MAGOS"
"6442","MIRANDO CO CORVO","MIRANDA DO CORVO"
"6443","ALPIARCA","2090 ALPIARCA"
"6444","-","2080-083 ALMEIRM"
"6445","SAMORA CORREIA","2135 SAMORA CORREIA"
"6446","ALCOCHETE","2890-155 ALCOCHETE"
"6447","TAPADA","2080 ALMEIRIM"
"6448","-","2100-037 CORUCHE"
"6449","-","7425-142 MONTARGIL"
"6450","FOROS DE BENFICA","2080 ALMEIRIM"
"6451","FAZENDAS DE ALMEIRIM","2080 FAZENDAS DE ALMEIRIM"
"6452","-","2100 CORUCHE"
"6453","-","2070-387 PONTEVEL"
"6454","-","2090 ALPIARCA"
"6455","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"6456","-","2080 FAZENDAS DE ALMEIRIM"
"6457","-","2100 CORUCHE"
"6458","ALPIARCA","2090 ALPIARCA"
"6459","-","2125-401 GRANHO"
"6460","ALMEIRIM","2080 ALMEIRIM"
"6461","PARREIRA","2104 CHAMUSCA"
"6462","-","-"
"6463","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"6464","-","2300-532 TOMAR"
"6465","FRADE DE BAIXO","2090 ALPIARCA"
"6466","CHANCA","ALFERRAREDE"
"6467","AVIS","7480-182 AVIS"
"6468","PAREDE","2775-148 PAREDE"
"6469","ALMEIRIM","2080 ALMEIRIM"
"6470","PACO DOS NEGROS","2080-640 ALMEIRIM"
"6471","-","2080-526 FAZENDAS DE ALMEIRIM"
"6472","CASTANHEIRA DO RIBATEJO","2600 CASTANHEIRA DO RIBATEJO"
"6473","ALMEIRIM","2080 ALMEIRIM"
"6474","CARREGADO","2580-490 CARREGADO"
"6475","FAZENDAS DE ALMEIRIM","2080-578 FAZENDAS DE ALMEIRM"
"6476","ALMEIRIM","2080 ALMEIRIM"
"6477","GRANHO","2125-401 GRANHO"
"6478","LISBOA","1050-033 LISBOA"
"6479","FAZENDAS DE ALMEIRIM","2080-579 FAZENDAS DE ALMEIRIM"
"6480","ALMEIRIM","2080 ALMEIRIM"
"6481","-","20140-519 PARREIRA"
"6482","TAIPADAS","2985-065 TAIPADAS"
"6483","AZERVEIRA","2100 CORUCHE"
"6484","LISBOA","1800 LISBOA"
"6485","-","-"
"6486","CELORICO DE BASTO","4890 CELORICO DE BASTO"
"6487","ALMEIRIM","2080 ALMEIRIM"
"6489","POUSADA","3040-792 SERNACHE"
"6490","ACHETE","2000 SANTAREM"
"6491","ALMEIRIM","2080 ALMEIRIM"
"6492","GORDARIA","2495-110 ST. CATARINA DA SERRA"
"6493","FAZENDAS DE ALMEIRIM","2080 FAZENDAS DE ALMEIRIM"
"6494","RIACHOS","2350 TORRES NOVAS"
"6495","MUGE","2125 MUGE"
"6496","VALE DE FIGUEIRA","2000 SANTAREM"
"6497","ALMEIRIM","2080 ALMEIRIM"
"6498","-","2050-092 AVEIRAS DE CIMA"
"6499","RAPOSA","2080 ALMEIRIM"
"6500","PAFARRAO","2350-075 CHANCELARIA-TORRES NOVAS"
"6501","BENFICA DO RIBATEJO","2080-362 BENFICA DO RIBATEJO"
"6502","CHAOS","2500 CALDAS DA RAINHA"
"6503","LISBOA","1400-330 LISBOA"
"6504","ARNEIRO DAS MILHARICAS","2000 SANTAREM"
"6505","BEMPOSTA","2200 BEMPOSTA"
"6506","POMBALINHO","2150 GOLEGA"
"6507","PEGO","2205-338 PEGO-ABRANTES"
"6508","SANTAREM","2000-210 SANTAREM"
"6509","ALMEIRIM","2080 ALMEIRIM"
"6510","-","-"
"6511","SANTAREM","2100 SANTAREM"
"6512","ABRANTES","2200-300 ABRANTES"
"6513","VAQUEIROS","2000-791 VAQUEIROS"
"6514","ALMEIRIM","2080-069 ALMEIRIM"
"6515","ALDEIA NOVA DO CABO","2750 FUNDAO"
"6516","LAMAROSA","CORUCHE"
"6517","ALMEIRIM","2080 ALMEIRIM"
"6518","EVORA","7000 EVORA"
"6519","V.C.OURIQUE","2070 CARTAXO"
"6520","GOUXARIA","2090 ALPIARCA"
"6521","SINTERRA","2025-511 TREMES"
"6522","FRADE DE CIMA","2090 ALPIARCA"
"6523","LAMAROSA","2100-400 LAMAROSA"
"6524","ALMEIRIM","2080 ALMEIRIM"
"6525","-","2380-550 MALHOU"
"6526","FAZENDAS DE ALMEIRIM","2080 FAZENDAS DE ALMEIRIM"
"6527","ALPIARCA","2090 ALPIARCA"
"6528","PACO DOS NEGROS","2080-640 ALMEIRIM"
"6529","AZERVEIRA","2100 CORUCHE"
"6530","GOUXARIA","2090 ALPIARCA"
"6531","LAMAROSA","2100 CORUCHE"
"6532","CANEIRAS","2000 SANTAREM"
"6533","CHAMUSCA","2140 CHAMUSCA"
"6534","CARREGUEIRA","2140 CHAMUSCA"
"6535","ALMEIRIM","2080 ALMEIRIM"
"6536","CASAIS DE S.BRAS","2005-078 ROMEIRA"
"6537","LOURICEIRA","2380 ALCANENA"
"6538","ALMEIRIM","2080 ALMEIRIM"
"6539","GOLEGA","2150 GOLEGA"
"6540","POVOA DE SANTAREM","2000 SANTAREM"
"6541","FOROS DE SALVATERRA","2120-189 FOROS DE SALVATERRA"
"6542","MONTARGIL","7425 MONTARGIL"
"6543","FOROS DO FRAZAO","2100 CORUCHE"
"6544","BAIRRO DO FRONTAO","2080 ALMEIRIM"
"6545","VILA CHA DE OURIQUE","2070-632 VILA CHA DE OURIQUE"
"6546","POVOA DE PENAFIRME","2560-046-A.DOS CUNHADOS"
"6547","SACARIAS","2560-410-SILVEIRA"
"6548","MOCARRIA","2000 SANTAREM"
"6549","GAVIAOZINHO","2140 CHAMUSCA"
"6550","ALMEIRIM","2080 ALMEIRIM"
"6552","PACOS NEGROS","2080 ALMEIRIM"
"6553","ALMEIRIM","2080-108 ALMEIRIM"
"6554","MOURISCAS","2200 ABRANTES"
"6555","MONTOITO","7200-053 MONTOITO"
"6556","ALMEIRIM","2080 ALMEIRIM"
"6557","FRADE DE CIMA","2090 ALPIARCA"
"6558","APARTADO 90","2070-909 CARTAXO"
