"319243","SEMENTE PRADO TRITIMIX III NEU DOSE",NULL,"UN"
"319337","MISTURA TEMPLARIOS 25KG","25","KG"
"319343","SEMENTE PRADO TRITIMIX ESPECIAL 30K",NULL,"UN"
"319344","SEMENTE PRADO TRITIMIX II 30 KG",NULL,"UN"
"319545","AZEVEM ANUAL DIAMOND T  25 KG",NULL,"UN"
"319546","AZEVEM ANUAL TAMTBO  25 KG",NULL,"UN"
"320122","AVEIA HAMEL R2 BIGBAG KG",NULL,"UN"
"320151","AVEIA MOJOCAR CERTIFICADA  30 KG",NULL,"UN"
"321155","RACAO FRANGOS LEX 115 MG.  30 KG",NULL,"UN"
"480026","POSTE GALV. 2.00MT CHAPA ZN",NULL,"UN"
"480027","POSTE GALV. 2.20MT CHAPA ZN",NULL,NULL
"480114","POCEIRO 38 LT",NULL,"UN"
"482254","POSTE TRATADO 2.0 X 2,5/4",NULL,"UN"
"644561","CITROLE  25 LT",NULL,"UN"
"644563","TOLFIN  5 LT",NULL,"UN"
"644564","TOLFIN  1 LT",NULL,"UN"
"660621","ARMICARB  5 KG",NULL,"UN"
"661014","CALDA BORDALESA IQV  25 KG",NULL,"UN"
"661103","LINUREX  5 KG",NULL,"UN"
"661104","LINUREX  200 GR",NULL,"UN"
"661120","APACHE  5 L",NULL,"UN"
"661122","PRITT  1 LT",NULL,"UN"
"661289","SUNVEG PROTECTION  12Kg",NULL,"UN"
"661290","SUNVEG PROTECTION  25Kg",NULL,"UN"
"661409","MICROVIT-E  5 KG",NULL,"UN"
"661415","STORE CA  20 LT",NULL,"UN"
"661416","AMINOVIT  20 LT",NULL,"UN"
"661418","HORUS  20 LT",NULL,"UN"
"662020","SUN PROTECT  20 KG",NULL,"UN"
"662114","DIMISTAR  10 L",NULL,"UN"
"662604","PARA-AT  5 KG",NULL,"UN"
"662614","CABRIO DUO  5 LT",NULL,"UN"
"662901","PULSAR 40 5L",NULL,"UN"
"663001","SHOT-K  5 LT",NULL,"UN"
"663002","LIMBIO  5 LT",NULL,"UN"
"663009","F-BAC  5 LT",NULL,"UN"
"663010","F-BAC  1 LT",NULL,"UN"
"663013","F-RET  5 LT",NULL,"UN"
"663015","F-TWIN  5 LT",NULL,"UN"
"663016","RET-FLO PX 357  10 LT",NULL,"UN"
"663020","DISPLAY 20LT",NULL,"UN"
"663113","CENTIUM  1 LT",NULL,"UN"
"663116","KATANA 25% WG  200 GR",NULL,"UN"
"663117","KATANA 25% WG  1 KG",NULL,"UN"
"663412","LINGO  5 LT",NULL,"UN"
"664634","NUFOS 5 G  1 KG",NULL,"UN"
"664635","NURELLE D 550  5 L",NULL,"UN"
"665251","BELLIS  1 KG",NULL,"UN"
"665252","SIGNUM  1 KG",NULL,"UN"
"665253","SIGNUM  5 KG",NULL,"UN"
"666212","MILDICUT  10 LT",NULL,"UN"
"667155","CANTUS  1 KG",NULL,"UN"
"667422","PROXANIL  10 LT",NULL,"UN"
"672520","AGUA OXIGENADA 35%  20L",NULL,"UN"
"700556","REDE OVINA NO 1.00 MT-REFß555",NULL,"MT"
"700557","REDE OVINA NO 1.20 MT-REFß565",NULL,"MT"
"702684","ARAME FARPADO 15x15x250M",NULL,"UN"
"702686","ARAME FARPADO 10X10X250M",NULL,"UN"
"704299","REDE OVINA ZINCADA 1.20 M",NULL,"MT"
"811020","BASFOLIAR CA SL  20 LT",NULL,"UN"
"811105","FETRILON COMBI  5 KG",NULL,"UN"
"811106","NUTRIBOR  5 KG",NULL,"UN"
"812111","CALPLUS  5 LT",NULL,"UN"
"814011","BASFOLIAR KELP  10 LT",NULL,"UN"
"814012","BASFOLIAR AKTIV  10 LT",NULL,"UN"
"817834","BASFOLIAR FRUIT 7.8.34  5 KG",NULL,"UN"
"917031","PYRINEX 5 G  20 KG",NULL,"UN"
"1200046","TRAFOS K  1000 LT",NULL,"UN"
"1200751","FITANOL  20 LT",NULL,"UN"
"1204120","HUMISTAR WG  20 KG",NULL,"UN"
"1271240","AD. NUTRICOMPLEX 7-12-40  25 KG",NULL,"UN"
"1984643","PLAST.TERMIC UV3 12000X200My (KG)",NULL,"KG"
"2003025","AD. PATENTKALI 0-0-30  25 KG","25","KG"
"2010225","AD. YARA MILA COMPLEX  25 KG","25","KG"
"2010325","AD. YARA LIVA TROPICOTE  25 KG","25","KG"
"2026525","AD. AMICOTE CV32 Fertigafsa G 25 KG","25","KG"
"2101022","AD. AMICOTE SOP AZUL 10-10-20  25KG","25","KG"
"2121020","AD. NITROFOSKA EXTRA12-10-20+2MG 25",NULL,NULL
"2251525","AD. ENTEC 25-15-0  25 KG","25","KG"
"2581530","AD. HUMIFERTAK 54  5-8-15  30 KG","30","KG"
"2721025","AD. 130 7-21-0  25 KG","25","KG"
"2721050","AD. 130 7.21.0  50 KG","50","KG"
"3100012","MELAO HYB. LUSITANO  1000 SEM",NULL,NULL
"3100013","MELAO HYB. LUSIADAS F1  1000 SEM",NULL,"UN"
"3100014","MELAO HYB. FORCADO  1000 SEM",NULL,"UN"
"3117581","MILHO HIB. P1758 SONIDO  50MK",NULL,"UN"
"3121114","MILHO HIB. P1114 SONIDO 50MK",NULL,"UN"
"3125701","SERRADELA VULGAR  EMENA 20 KG",NULL,"UN"
"3125751","TREMOCILHA RAIADA NACIONAL  30 KG",NULL,"UN"
"3136141","TRIGO MOLE ARTUR NICK 2  40 KG",NULL,"UN"
"3138004","NABO PURPLE TOP WHITE GLOBE 500GR",NULL,"UN"
"3141241","GIRASSOL DKF2727 D150M",NULL,"UN"
"3164471","GIRASSOL P63HH69 150000 S",NULL,"UN"
"3190321","MISTURA AVEX ESP. COUD. ALTER 35KG",NULL,"UN"
"3191234","SORGO PIPER/ERVA DO SUDAO  25 KG",NULL,"UN"
"3191243","SORGO HIBRIDO 'KARIM'  20 KG",NULL,"UN"
"3191401","SEMENTE PRADO EXT.AC 800  25 KG",NULL,"UN"
"3191461","SEMENTE PRADO FERTIFENO NEU 35 KG",NULL,"UN"
"3192111","MELANCIA AFRICA F1  1000 S",NULL,"UN"
"3193431","SEMNT PRAD.TRITIMIX I ESPECIAL 30KG",NULL,"UN"
"3211159","RACAO FRANGOS LEX 115 MG  5 KG",NULL,"UN"
"3211407","R. PATO,PERU,FAISAO AVILEX-30 KG",NULL,"UN"
"3211408","R. PATO,PERU,FAISAO AVILEX- 5 KG",NULL,"UN"
"3219252","MISTURA CEREAIS FRANGO C/GIRAS 30KG",NULL,"UN"
"4800012","POCEIRO 30 LT",NULL,"UN"
"4800061","TIRANTE P/HELICE",NULL,"UN"
"4800182","MASCARA PROT.C/FILTRO-FILGIL",NULL,"UN"
"4800268","PRECINTA RAFIA P/ ESTUFA",NULL,"MT"
"4800339","GRAMPOS ZINCADOS 18/35 KG",NULL,"KG"
"4800461","CABO-GPAK Nß 3",NULL,"UN"
"4800557","GRIPPLE MEDIO",NULL,"UN"
"4800558","GRIPPLE PEQUENO",NULL,"UN"
"4800768","POSTE TRATADO 2,2 X 7,5/10",NULL,"UN"
"4800769","POSTE TRATADO 2,2 X 6/7,5",NULL,"UN"
"4809001","PLACAS CROMOTROPICAS AMARELAS UN",NULL,"UN"
"4811671","ARMADILHA ESCARAVELHO PALMEIRA",NULL,"UN"
"4820310","GRAMPOS BARBELADOS (BALDE 5KG)",NULL,"UN"
"4832700","HIPOCLORITO DE SODIO JARRICAN 26 KG",NULL,"UN"
"4840133","ADBLUE  LT",NULL,"LT"
"6611201","APACHE  1 L",NULL,"UN"
"6611211","APACHE  250 ML",NULL,"UN"
"6614428","BASFOLIAR OLIVO 14-4-28/14-5-28 5KG",NULL,"UN"
"6625745","PENNCOZEB DG  10 KG",NULL,"UN"
"6649374","SIPFOLMAX  20 L",NULL,"UN"
"6651074","DIMETAL  25 LT",NULL,"UN"
"8261010","BASFOLIAR INICIAL 26-10-10  5 KG",NULL,"UN"
"12134013","AD. NUTRICOMPLEX 13-40-13  25 KG",NULL,"UN"
"12181818","AD. NUTRICOMPLEX 18-18-18  25 KG",NULL,"UN"
"20150600","AD. PHYSALG 0-15-0  600 KG","600","KG"
"20265600","AD. AMICOTE CV32 Fertigafsa G 600KG","600","KG"
"20290070","MANGA AGROFLAT SL 70 MM ROLO 100MT",NULL,NULL
"20720491","UNIAO FITA/FITA ROSCA",NULL,NULL
"21212175","AD. DEIBAZUL 12-8-16  5 KG","5","KG"
"21846025","AD. DAP 18-46-0  25 KG","25","KG"
"22020025","AD. 220 20-20-0  25 KG","25","KG"
"28242425","AD. 8-24-24  25 KG","25","KG"
"31154325","MILHO HIB. P1543 FORCE  25MK",NULL,"UN"
"31663025","MILHO HIB. DKC6630 25 M",NULL,"UN"
"31983825","MILHO HIB. P9838 SONIDO 25MK",NULL,"UN"
"48000011","FATO MACACO TYVEK CLASSIC BR. L",NULL,"UN"
"48000013","FATO MACACO TYVEK CLASSIC BR. XL",NULL,"UN"
"48000014","FATO MACACO TYVEK CLASSIC BR. XXL",NULL,"UN"
"48027510","POSTE TRATADO 2 X 7,5/10",NULL,"UN"
"48100196","PERMANGANATO POTASSIO 25KG",NULL,"UN"
"48150254","POSTE TRATADO 1,5 X 2,5/4",NULL,"UN"
"212121725","AD. DEIBAZUL 12-8-16  25 KG","25","KG"
"213102025","AD. ENTEC 13-10-20  25 KG","25","KG"
"215151525","AD. NITROFOSKA 15-15-15  25 KG","25","KG"
"220101025","AD. ENTEC 20-10-10  25 KG","25","KG"
"220200500","AD. 220 20-20-0  500 KG","500","KG"
"2151515500","AD. NITROFOSKA 15-15-15  500 KG","500","KG"
"52294211000","BROCA 6' (150MM)",NULL,"UN"
"52811137060","RELHA P/ BROCA 6",NULL,"UN"
"52811315010","PONTEIRA P/BROCA (1 1/4)",NULL,"UN"
"2.12E+28","AD. 122 7-14-14 ESP. AMPOR  25 KG","25","KG"
"2.122E+28","AD. 122 7-14-14 ESP. AMPOR  25 KG",NULL,"UN"
"01441B500","AD. ORG. FERTICAMPO PLUS  500 KG",NULL,"UN"
"01AGM30","AD. ORG. AGRIMARTIN FE PELET  30 KG","30","KG"
"01AGM600","AD. ORG. AGRIMARTIN FE PELET 600 KG","600","KG"
"01AGRS600","AD. ORG. AGRIFEM SOIL 600 KG","600","KG"
"01BC25","AD. ORG. BIO COMPOST  25 KG","25","KG"
"01BC500","AD. ORG. BIO COMPOST  500 KG","500","KG"
"01ECO","AD. ORG. ECOFEM  25 KG GR.","25","KG"
"01ECOB","AD. ORG. ECOFEM  500 KG","500","KG"
"01ORG","AD. ORG. ORG-E-VIT  25 KG","25","KG"
"01ORGB","AD. ORG. ORG-E-VIT  600 KG","600","KG"
"01ORGB650","AD. ORG. ORG-E-VIT  650 KG","650","KG"
"01ORGT25","AD. ORG. ORGATURF  25 KG","25","KG"
"01SUB3","SUBSTRATO TURFA N-3",NULL,NULL
"01SUBT","SUBSTRATO TURFA TRAY 70 LT","70","LT"
"01TER","SUBSTRATO TURFA TERRAPLANT  80 LT","80","LT"
"01TS2","TURFA TS-2  200 LT","200","LT"
"01VIT650","AD. ORG. VITAGRANU 650 KG.","650","KG"
"0200145K","AD. NUTRIFLUID 0.0.14,5  KG",NULL,NULL
"020030B","AD. PATENTKALI 0-0-30  500 KG","500","KG"
"020040B","AD. KORN KALI  500 KG","500","KG"
"02018ZN","AD. DURAMON TECNOZINC  600 KG","600","KG"
"0202010B","AD. 0-20-10  500 KG","500","KG"
"0210206B","AD. AMICOTE CV 50 (10-20-06) 600 KG","600","KG"
"0210260B","AD. DAP PROTEC 10-26-0+2MGO 600 KG","600","KG"
"02111B6","AD. 111 10-10-10  600 KG","600","KG"
"02121120B","AD. NITROSTABIL 12-11-20  500KG","500","KG"
"02121217N","AD. NITROFOSKA SPECIAL 12-12-17 25K",NULL,NULL
"02121217NBB","AD. NITROFOSKA SPECIAL12-12-17 500K",NULL,NULL
"02122412B","AD. 12-24-12  500 KG","500","KG"
"02122412B6","AD. 12-24-12  600 KG","600","KG"
"2.122E+28","AD. 122 7-14-14 ESP. AMPOR  25 KG",NULL,"UN"
"02122EB","AD. 122 7-14-14 ESP. AMPOR  500 KG","500","KG"
"02122EB6","AD. 122 7-14-14 ESP. AMPOR  600 KG","600","KG"
"021266N","AD. NUTRIFLUID 12.6.6",NULL,NULL
"02131020B","AD. ENTEC 13-10-20  500 KG","500","KG"
"02131121B","AD. YARA MILA 13-11-21  600 KG","600","KG"
"02151515B","AD. FOSKAMONIO 15-15-15  500 KG","500","KG"
"0215350B6","AD. AMICOTE CV 60 15-35-0+Zn  600KG","600","KG"
"0215520B6","AD. NITROFOSKA PERFECT 15-5-20 600K",NULL,NULL
"0218460B","AD. DAP 18-46-0  500 KG","500","KG"
"0218460B6","AD. DAP 18-46-0  600 KG","600","KG"
"02201010B","AD. ENTEC 20-10-10  500 KG","500","KG"
"0220200500A","AD. 20-20-0 ARROZ  500 KG","500","KG"
"022034AA","AD. NUTRIFLUID 20.3.4 C/AA",NULL,NULL
"022058B","AD. D'CODER 20-5-8  600 KG","600","KG"
"0220810B","AD. NERGETIC 20-8-10  500 KG","500","KG"
"0220810B6","AD. NERGETIC 20-8-10  600 KG","600","KG"
"0224B","AD. DURAMON 26 (24.0.0+2MGO) 600 KG","600","KG"
"0225150B","AD. ENTEC 25-15-0  500 KG","500","KG"
"0226B500","AD. ENTEC 26  500 KG","500","KG"
"0227NS","SOLUCAO 27N + S  KG.",NULL,NULL
"024000B","AD. DEIBAMID 40-0-0  500 KG","500","KG"
"025818B","AD. FERTICAMPO 5-08-18  500 KG","500","KG"
"0261220B","AD. FERTICAMPO 6-12-20  500 KG","500","KG"
"0261827B","AD. 7-18-27  500 KG","500","KG"
"026312ADP","AD. NUTRIFLUID 6.3.12",NULL,NULL
"026818B","AD. D'CODER 6-8-18  600 KG","600","KG"
"026919B","AD. PROTECT 65 (6-9-19+2MGO) 600 KG","600","KG"
"0271827B6","AD. 7-18-27  600 KG","600","KG"
"027210A","AD. NUTRIFLUID 7.21.0+AMINOACIDOS",NULL,NULL
"027210B","AD. 130 7-21-0  500 KG","500","KG"
"027210B6","AD. 130 7.21.0  600 KG","600","KG"
"0282424B","AD. 8-24-24  500 KG","500","KG"
"0282424B6","AD. 8-24-24  600 KG","600","KG"
"028248B6","AD. 8-24-8  600 KG","600","KG"
"028412N","AD. NUTRIFLUID 8.4.12",NULL,NULL
"02A101022","AD. BIOTERRA AZUL 10-10-22  600 KG","600","KG"
"02A101222","AD. AMICOTE CV 54 (10-12-22) 25 KG","25","KG"
"02A10240","AD. AMICOTE CV 41 (10-24.0)  25 KG","25","KG"
"02A10240B6","AD. AMICOTE CV 41 (10-24.0)  600 KG","600","KG"
"02A61020","AD. AMICOTE CV 46 (6-10-20)  25 KG","25","KG"
"02A61020B6","AD. AMICOTE CV 46 (6-10-20)  600 KG","600","KG"
"02A61220B","AD. AMICOTE CV 46 (6-12-20)  500 KG","500","KG"
"02A61220B6","AD. AMICOTE CV 46 (6-12-20)  600 KG","600","KG"
"02A6820","AD. AMICOTE CV 45 (6-08-20)  25 KG","25","KG"
"02A6820B","AD. AMICOTE CV 45 (6-08-20)  500 KG","500","KG"
"02A81212","AD. AMICOTE CV 39 (8-12-12)  25 KG","25","KG"
"02A81212B","AD. AMICOTE CV 39 (8-12-12)  500 KG","500","KG"
"02A81212B6","AD. AMICOTE CV 39 (8-12-12)  600 KG","600","KG"
"02AF1000","AD. ACIDO FOSFORICO  1000 LT","1000","LT"
"02AF30","AD. ACIDO FOSFORICO  30 KG","30","KG"
"02AF32","AD. ACIDO FOSFORICO  32 KG","32","KG"
"02AN27","AD. ACIDO NITRICO  28 KG","28","KG"
"02AST25","AD. AGRISTART MAGNUM  25 KG","25","KG"
"02ASTX25","AD. AGRISTART MAX  25 KG","25","KG"
"02B101022","AD. BIOTERRA AZUL 10-10-22  25 KG","25","KG"
"02B151515","AD. 15-15-15 BLEND  25 KG","25","KG"
"02B20200","AD. 20-20-0 BLEND  25 KG","25","KG"
"02B30015B","AD. 30-0-15 BLEND  500 KG","500","KG"
"02C134013","AD. HAKAPHOS VIOLETA 13-40-13 25KG","25","KG"
"02C15530","AD. HAKAPHOS LARANJA 15-5-30  25 KG","25","KG"
"02C181818","AD. HAKAPHOS VERMELHO 18-18-18 25KG","25","KG"
"02C2055","AD. HAKAPHOS AZUL 20-05-05  25 KG","25","KG"
"02C71240","AD. HAKAPHOS BASE 07-12-40  25 KG","25","KG"
"02CC50","AD. CIANAMIDA CALCICA  25 KG","25","KG"
"02CP25","AD. CLORETO POTASSIO SOLUMOP  25 KG","25","KG"
"02CP500","AD. CLORETO POTASSIO G.  500 KG","500","KG"
"02F2225","AD. FERTIJET 22  25 KG","25","KG"
"02F22600","AD. FERTIJET 22  600 KG","600","KG"
"02FMA25","AD. FOSFATO MONO AMONIO  25 KG MAP","25","KG"
"02FMNP25","AD. FOSFATO MONO POTASSIO MKP  25 K",NULL,NULL
"02FTC50","FERTICAL 50KG","50","KG"
"02GE5815B","AD. HUMIFERTAK 54  5-8-15  600 KG","600","KG"
"02GE8618B","AD. HUMIFERTAK 8-6-18  600 KG","600","KG"
"02H4000B","AD. FERTISOL PLUS 40-0-0 500 KG","500","KG"
"02H4010B","AD. SOLUREA 40 N 500KG","500","KG"
"02INO10","AD. INO START MAIZ  10 KG","10","KG"
"02KSC","AD. KSC ADUR  25 KG / 20 LT","25","KG"
"02KSC14405","AD. KSC 14-40-5 AMARELO  25 KG","25","KG"
"02KSC15535","AD. KSC 15-5-35 VERMELHO  25 KG","25","KG"
"02KSC2355","AD. KSC 23-5-5 BRANCO  25 KG","25","KG"
"02KSCMIX","AD. KSC MIX  10 KG","10","KG"
"02KSCS","AD. KSC SULFACID  30 KG","30","KG"
"02MGS25","AD. YARA KRISTA MgS  25 KG","25","KG"
"02MKP25","AD. YARA KRISTA MKP  25 KG","25","KG"
"02MOL","AD. TECNIFERTI M.O.L.",NULL,NULL
"02NAM25","AD. NITRATO AMONIO  25 KG","25","KG"
"02NB25","AD. NITRABOR YARA  25 KG","25","KG"
"02NC25","AD. NITRATO CALCIO AGRICOLA  25 KG","25","KG"
"02NCB25","AD. NITRATO CALCIO BORO  25 KG","25","KG"
"02NCR25","AD. SOLUTECK NITRATO CAL. REGA 25KG","25","KG"
"02NER101022B","AD. NERGETIC  10-10-22  600 KG","600","KG"
"02NER34B","AD. NERGETIC 34 (34-0-0)  500 KG","500","KG"
"02NER36","AD. NERGETIC 36 (36-0-0)  25 KG","25","KG"
"02NER36B","AD. NERGETIC 36 (36-0-0)  500 KG","500","KG"
"02NIT24S","AD. TECNIFERTI NITROGEL 24-S",NULL,NULL
"02NIT30","AD. TECNIFERTI NITROGEL 30",NULL,NULL
"02NIT5","AD. NITROLUSAL  5 KG","5","KG"
"02NITCAL","AD. NUTRIFLUID NITRATO CALCIO+MG KG",NULL,NULL
"02NL12488","AD. NUTRILEAF 12-48-8  1 KG","1","KG"
"02NM25","AD. MAGNISAL NITRATO MAGNESIO  25KG","25","KG"
"02NMAG25","AD. YARA KRISTA MAG  25 KG","25","KG"
"02NP25","AD. NITRATO POTASSIO CRISTALIN 25KG","25","KG"
"02NPG25","AD. NITRATO POTASSIO GRANULAD  25KG","25","KG"
"02NPT25","AD. YARA KRISTA K PLUS  25 KG","25","KG"
"02NT01230B6","AD. NERGETIC K (0-12-30)  600 KG","600","KG"
"02NT20170B","AD. NERGETIC 20-17-0  500 KG","500","KG"
"02NT205B6","AD. NITROLUSAL 20.5%  600 KG","600","KG"
"02NT27","AD. NITROLUSAL 27%  50 KG","50","KG"
"02NT2725","AD. NITROLUSAL 27%  25 KG","25","KG"
"02NT274","AD. NITROMAGNESIO 27+4MgO  50 KG","50","KG"
"02NT27425","AD. NITROMAGNESIO 27+4MGO  25 KG","25","KG"
"02NT274B","AD. NITROMAGNESIO 27%  500 KG","500","KG"
"02NT274B600","AD. NITROMAGNESIO 27%  600 KG","600","KG"
"02NT27B6","AD. NITROLUSAL 27%  600 KG","600","KG"
"02NT30B","AD. NERGETIC 30 (30-0-0)  500 KG","500","KG"
"02OSM11229","AD. MULTICOTE 11-22-9  25 KG","25","KG"
"02P105410","AD. PLANTAFOL 10.54.10  5 KG","5","KG"
"02P191919","AD. POLYFEED 19-19-19/18-18-18 25KG","25","KG"
"02P202020","AD. PLANTAFOL 20.20.20  5 KG","5","KG"
"02P301010","AD. PLANTAFOL 30.10.10  5 KG","5","KG"
"02PHYSI25","AD. PHYSIOLITH  25 KG","25","KG"
"02PHYSI600","AD. PHYSIOLITH  600 KG","600","KG"
"02R1012625","AD. RHIZOVIT 10-12-6  25 KG","25","KG"
"02R10126B","AD. RHIZOVIT 10-12-6  600 KG","600","KG"
"02R31B","AD. RHIZOVIT GR N 31-0-0  500 KG","500","KG"
"02S134013","AD. SOLUTECK 13-40-13 25 KG","25","KG"
"02S15530","AD. SOLUTECK 15-05-30  25 KG","25","KG"
"02S181818","AD. SOLUTECK 18-18-18 25 KG","25","KG"
"02S1825","AD. SUPERFOSFATO 18%  25 KG","25","KG"
"02S18B","AD. SUPERFOSFATO 18%  500 KG","500","KG"
"02S18B6","AD. SUPERFOSFATO 18%  600 KG","600","KG"
"02S2055","AD. SOLUTECK 20-05-05  25 KG","25","KG"
"02S30NB","AD. TECNIFERTI NITROMAIS-BORO",NULL,NULL
"02S30NZN","SOLUCAO AZOTADA 30N+ZN KG",NULL,NULL
"02S32N","SOLUCAO AZOTADA 32N  KG",NULL,NULL
"02S32NADP","SOLUCAO AZOTADA 32N  KG ( ADP )",NULL,NULL
"02S32ND","SOLUCAO AZOTADA 32N  KG ( DEIBA )",NULL,NULL
"02S32NZN","AD. TECNIFERTI NITROMAIS-ZINCO",NULL,NULL
"02S46B","AD. SUPERFOSFATO 45%  500 KG","500","KG"
"02SA25G","AD. SULFATO AMONIO  25 KG","25","KG"
"02SA5","AD. SULFATO AMONIO  5 KG","5","KG"
"02SA600","AD. SULFATO AMONIO  600 KG","600","KG"
"02SAG25K","AD. SULFATO AMONIO GRAN. YARA  25KG","25","KG"
"02SAG50K","AD. SULFATO AMONIO GRAN.  50 KG","50","KG"
"02SAGB500","AD. SULFATO AMONIO GRAN.  500 KG","500","KG"
"02SAGY500","AD. SULFATO AMONIO GRAN.YARA  500KG","500","KG"
"02SAZ25","AD. NERGETIC 30 (30-0-0)  25 KG","25","KG"
"02SM25","AD. SULF. MAGNESIO EPSOTOP  25 KG","25","KG"
"02SMG500","AD. SULF. MAGNESIO ESTAKIESER  500K",NULL,NULL
"02SMGE25","AD. SULF. MAGNESIO ESTAKIESER  25K",NULL,NULL
"02SMID40","AD. SULFAMID / AMIDA YARA  40 KG","40","KG"
"02SMID500","AD. SULFAMID / AMIDA YARA  500 KG","500","KG"
"02SMN25","AD. SULFATO DE MANGANES 25KG","25","KG"
"02SOP25","AD. YARA KRISTA SOP  25 KG","25","KG"
"02SP25","AD. SULFATO POTASSIO HORTISUL 25 KG","25","KG"
"02SP251","AD. SULFATO POTASSIO SOLUSOP  25 KG","25","KG"
"02SPG500","AD. SULF. POTASSIO KALISOP  500 KG","500","KG"
"02SPS25","AD. SULFATO POTASSIO SOLUVEL  25 KG","25","KG"
"02SS1640","SEED SPRINT 16.40.0  25 KG","25","KG"
"02SULF2125","AD. SULFAMMO N PRO 21.0.16  25 KG","25","KG"
"02SULF21B","AD. SULFAMMO N PRO 21.0.16  500 KG","500","KG"
"02SULF500","AD. SULFAMMO N PRO 26  500 KG","500","KG"
"02T46B","AD. DURAMON TECNO 46 30-0-0  600 KG","600","KG"
"02TD244B6","AD. AMICOTE CV 44 (0-20-17)  600 KG","600","KG"
"02TH12","AD. TECNIFERTI HUMIFOSFATO 12",NULL,NULL
"02TH15","AD. TECNIFERTI HUMIFOSFATO 15",NULL,NULL
"02TH15A","AD. TECNIFERTI HUMIFOSFATO 15A",NULL,NULL
"02TH15PGEL","AD. TECNIFERTI H15 PLUS GEL",NULL,NULL
"02TH2","AD. TECNIFERTI HUMIFOSFATO 2",NULL,NULL
"02TH24","AD. TECNIFERTI HUMIFOSFATO 24",NULL,NULL
"02TH2A","AD. TECNIFERTI HUMIFOSFATO 2A",NULL,NULL
"02TH2B","AD. TECNIFERTI HUMIFOSFATO 2B",NULL,NULL
"02TH30","AD. TECNIFERTI HUMIFOSFATO 30",NULL,NULL
"02TH5","AD. TECNIFERTI HUMIFOSFATO 5",NULL,NULL
"02TMICG","AD. TECNIFERTI MICROGEL",NULL,NULL
"02TN1","AD. TECNIFERTI NITROMAIS 1",NULL,NULL
"02TN2","AD. TECNIFERTI NITROMAIS 2",NULL,NULL
"02TNC","AD. TECNIFERTI NIT. CALCIO",NULL,NULL
"02TNG2","AD. TECNIFERTI NITRO GEL Z",NULL,NULL
"02TNM","AD. TECNIFERTI NITROMAGNESIO",NULL,NULL
"02TNMC","AD. TECNIFERTI NIT.CALCIO C/MAGNESI",NULL,NULL
"02U4620","AD. UREIA  20 KG","20","KG"
"02U4640","AD. UREIA  40 KG","40","KG"
"02U4640G","AD. UREIA GRANULADA  40 KG","40","KG"
"02U46B","AD. UREIA  500 KG","500","KG"
"02U46BG","AD. UREIA GRANULADA  500 KG","500","KG"
"02UMO10","AD. UMOSTART SUPER ZN  10 KG","10","KG"
"03001-INS","DAFENIL PROGRESS  1 LT","1","LT"
"03006-HERB","TRINCO  5 LT","5","LT"
"03006-INS","DAFENIL PROGRESS  100 ml","100","ML"
"03007-FUNG","ALIETTE FLASH  250 GR","250","GR"
"03008-FUNG","ALIETTE FLASH  12 KG","12","KG"
"03008-HERB","GARLON  1 L","1","L"
"03009-HERB","GARLON 4  5 LT","5","LT"
"03011-HERB","BUCTRIL UNIVERSAL EC560 5LT","5","LT"
"03016-FUNG","KUMULUS S  25 KG","25","KG"
"03020-HERB","ILLOXAN  25 LT","25","LT"
"03025-FUNG","VOLARE  150 ML","150","ML"
"03026-FUNG","VOLARE  3 LT","3","LT"
"03040-HERB","TARGA GOLD  1 LT","1","LT"
"03041-HERB","TARGA GOLD  5 LT","5","LT"
"03045-HERB","TOTRIL  1 LT","1","LT"
"03047-HERB","CLINCHER  5 LT","5","LT"
"03048-HERB","CENT 7  1 LT","1","LT"
"03049-HERB","MUSTANG  5 L","5","L"
"03070-HERB","ZARPA  1 LT","1","LT"
"03071-HERB","ZARPA  5 LT","5","LT"
"03087-INS","ENVIDOR  400 ML","400","ML"
"03088-INS","FASTAC  1 LT","1","LT"
"03090-INS","FASTAC 30 ML","30","ML"
"031001-HERB","LONTREL 100  1 LT","1","LT"
"03103-HERB","STOMP AQUA  10 L","10","L"
"03111-INS","DAFENIL PROGRESS  20 LT","20","LT"
"03173-HERB","ZARPA  15  LT",NULL,NULL
"04162-RAT","RACUMIN FORTE  100 GR","100","GR"
"04164-RAT","RACUMIN PASTA  200 GR","200","GR"
"04F1001","ANTRACOL  35 GR","35","GR"
"04F1002","ANTRACOL  250 GR","250","GR"
"04F1101","MONCEREN  1 LT","1","LT"
"04F1104","SERENADE MAX  5 KG","5","KG"
"04F1203","RHODAX FLASH  12 KG","12","KG"
"04F1501","MELODY SUPER  300 GR","300","GR"
"04F1503","MELODY  6 KG","6","KG"
"04F1505","MELODY SUPER  12 KG","12","KG"
"04F1511","MELODY COBRE  150 GR","150","GR"
"04F1514","MELODY COBRE  6 KG","6","KG"
"04F1801","CUPRAVIT  500 GR","500","GR"
"04F2301","PROFILER  12 KG","12","KG"
"04F2501","HORIZON  80 ML","80","ML"
"04F2507","FLINT  150 GR","150","GR"
"04F2508","FLINT  300 GR","300","GR"
"04F2509","FLINT MAX  160 GR","160","GR"
"04F2510","FLINT MAX  32 GR","32","GR"
"04F2701","MILRAZ  35 GR","35","GR"
"04F2702","MILRAZ  250 GR","250","GR"
